Year,Month,Day,Hour,Tamb [deg C],Azimuth [degree],Cloudopacity [%],DewPoint [deg C],Pw [cm],Pressure [mbar],WindDir [degree],WindVel [m/s],Zenith [degree],RelativeHumidity,GHI [W/m2]
2021,11,15,10,28,-123,15.8,23.3,5.95,1027.4,41,1.5,44,75.4,563
2021,11,15,11,29.2,-137,7.7,23.2,5.99,1026.8,27,1.1,33,70.2,753
2021,11,15,12,29.9,-162,2.4,23.1,6.05,1025.9,347,1.1,25,67,868
2021,11,15,13,30.2,164,0,23.1,6.13,1024.7,310,1.8,25,65.8,891
2021,11,15,14,30,138,0.1,23.3,6.22,1023.6,291,2.7,32,67.2,813
2021,11,15,15,29.4,124,26.3,23.7,6.32,1023,287,3.4,43,71.6,503
2021,11,15,16,28.6,116,19.7,24,6.42,1022.8,284,3.1,56,76.4,391
2021,11,15,17,27.9,112,58.5,24.1,6.5,1023.1,279,2,70,79.7,101
2021,11,15,18,27.1,109,68.6,23.6,6.55,1023.8,277,1.1,84,81,21
2021,11,16,7,24.2,-109,36,22.8,6.35,1025.7,88,1.5,85,91.5,38
2021,11,16,8,25.4,-111,10.7,23.3,6.35,1026.2,72,1.3,71,88.6,220
2021,11,16,9,26.7,-116,4.5,23.9,6.35,1026.7,48,1.3,58,84.6,454
2021,11,16,10,28,-123,0.2,24.2,6.35,1026.6,15,0.9,45,79.5,665
2021,11,16,11,29,-137,15.4,24.1,6.37,1026.2,326,0.8,33,74.8,679
2021,11,16,12,29.6,-162,11.7,24,6.41,1025.6,296,1,25,72.2,774
2021,11,16,13,29.8,165,19.9,24,6.46,1024.8,288,1.5,25,71.4,704
2021,11,16,14,29.6,139,31.8,24.1,6.5,1023.9,288,1.9,32,72.1,549
2021,11,16,15,29.3,124,51.4,24.1,6.55,1023.2,285,2,43,73.3,326
2021,11,16,16,28.8,116,69.8,24.1,6.62,1022.9,285,1.9,56,75.6,147
2021,11,16,17,27.9,112,92.5,24,6.66,1023.1,293,1.5,70,79,21
2021,11,16,18,27.1,109,76.2,23.6,6.69,1023.8,307,1.1,84,81.2,8
2021,11,17,7,23.9,-109,44.8,22.9,6.6,1026.7,162,2.5,85,94.1,39
2021,11,17,8,24.7,-112,12.8,23.2,6.6,1027.4,154,2.5,71,91.4,226
2021,11,17,9,25.8,-116,22.3,23.6,6.64,1028.1,162,2.7,58,87.7,367
2021,11,17,10,26.6,-124,46.7,23.9,6.69,1028.3,182,3,45,85.3,356
2021,11,17,11,26.9,-137,64.6,24.1,6.77,1028.2,200,3.6,33,84.7,290
2021,11,17,12,26.7,-162,57.9,24.1,6.83,1027.5,208,4.2,26,85.7,373
2021,11,17,13,26.8,165,65.9,24.1,6.84,1026.6,216,4.5,25,85.4,304
2021,11,17,14,26.9,139,79.7,24.1,6.85,1025.8,226,4.5,32,84.4,167
2021,11,17,15,26.6,125,90.5,23.9,6.85,1024.9,236,4,44,85.2,67
2021,11,17,16,26.3,117,93.3,23.7,6.84,1024.5,242,3.5,56,85.8,33
2021,11,17,17,26.1,112,81.4,23.7,6.85,1024.8,244,2.8,70,86.5,46
2021,11,17,18,25.7,110,79.3,23.4,6.86,1025.3,244,2.1,84,87.4,12
2021,11,18,7,23.7,-109,61.9,22.7,6.83,1026.3,356,0.9,85,94,27
2021,11,18,8,23.7,-112,57.2,22.8,6.81,1027.2,11,0.7,71,94.3,101
2021,11,18,9,24,-116,57.6,22.9,6.8,1028,47,0.2,58,93.6,207
2021,11,18,10,24.4,-124,51.8,23,6.8,1028.3,201,0.3,45,91.8,322
2021,11,18,11,25,-138,55.6,23.1,6.8,1027.9,209,0.7,33,89.5,359
2021,11,18,12,25.3,-162,63.6,23.2,6.75,1027,214,0.9,26,87.7,323
2021,11,18,13,25.4,165,50.5,23.2,6.73,1026,232,1.2,25,87.6,441
2021,11,18,14,25.2,140,57.4,23.3,6.71,1025.1,241,1.2,33,88.9,350
2021,11,18,15,25.1,125,82.8,23.3,6.68,1024.2,248,1,44,89.9,120
2021,11,18,16,25.1,117,80.3,23.4,6.7,1023.8,261,1,56,89.9,99
2021,11,18,17,25.1,112,68.9,23.3,6.73,1024,280,0.9,70,89.9,81
2021,11,18,18,24.8,110,70.1,23.2,6.74,1024.5,317,0.7,84,90.7,22
2021,11,19,7,23.9,-110,24.5,22.2,6.28,1025.5,62,1.2,85,90,38
2021,11,19,8,25.1,-112,2.6,22.8,6.22,1026.2,35,1.2,72,87.1,232
2021,11,19,9,26.6,-117,2.1,23.3,6.21,1026.9,12,1.1,58,82.3,455
2021,11,19,10,27.8,-124,0,23.5,6.21,1027,342,1.3,45,77.5,660
2021,11,19,11,28.6,-138,0,23.6,6.22,1026.5,318,1.8,34,74,807
2021,11,19,12,29.1,-162,4.3,23.7,6.25,1025.5,300,2.3,26,72.5,846
2021,11,19,13,29.4,166,20.3,23.9,6.29,1024.3,294,2.9,26,72.2,707
2021,11,19,14,29.5,140,14.3,23.9,6.32,1023,294,3.5,33,72.2,699
2021,11,19,15,29.3,125,3.7,23.9,6.3,1022,293,3.9,44,72.8,651
2021,11,19,16,28.9,117,11.4,24,6.28,1021.5,292,3.8,56,74.9,441
2021,11,19,17,28.2,113,51.3,24.1,6.3,1021.8,294,3.4,70,78.7,130
2021,11,19,18,27.1,110,56.6,23.7,6.35,1022.6,300,2.7,84,81.9,23
2021,11,20,7,24.7,-110,46.1,22.8,6.29,1025.1,48,1.6,86,89.2,33
2021,11,20,8,25.6,-112,18.3,23.2,6.25,1025.7,53,1.5,72,86.4,204
2021,11,20,9,27,-117,1.8,23.6,6.24,1026.3,48,1.2,58,81.4,462
2021,11,20,10,28.3,-124,0,23.7,6.26,1026.6,18,0.8,45,76,664
2021,11,20,11,29.3,-138,0,23.7,6.3,1026.4,331,1,34,71.6,804
2021,11,20,12,29.9,-162,0,23.7,6.34,1025.5,307,1.6,26,69.3,882
2021,11,20,13,30.3,166,0,23.9,6.38,1024.3,289,2.6,26,68.8,887
2021,11,20,14,30.3,140,1.6,24.2,6.41,1023.2,282,3.5,33,69.8,807
2021,11,20,15,29.8,126,28.2,24.3,6.45,1022.3,284,4,44,72.5,497
2021,11,20,16,29,118,70.6,24.5,6.49,1021.9,289,3.9,57,76.6,158
2021,11,20,17,28.1,113,89,24.4,6.54,1022.3,298,3.4,70,80.7,28
2021,11,20,18,27.2,110,83.6,24.1,6.6,1023.1,311,2.6,84,83,11
2021,11,21,7,24.9,-110,45.8,23.3,6.27,1025.5,43,1.9,86,90.5,32
2021,11,21,8,25.6,-113,29.9,23.6,6.25,1026.3,43,2,72,88.7,180
2021,11,21,9,26.8,-117,6.8,23.9,6.22,1026.9,37,2,58,84.3,447
2021,11,21,10,27.8,-125,3.3,24.1,6.23,1027.1,30,1.7,45,80.1,646
2021,11,21,11,28.7,-138,32.5,24.2,6.26,1026.8,358,1,34,76.4,542
2021,11,21,12,29.5,-162,41.8,24,6.27,1026.2,291,1.2,27,72.4,510
2021,11,21,13,29.7,166,36.5,23.8,6.27,1025.4,281,1.9,26,71,560
2021,11,21,14,29.5,141,47.2,23.9,6.26,1024.5,284,2.3,33,71.9,424
2021,11,21,15,29.2,126,39.6,23.8,6.27,1023.6,286,2.5,44,72.9,405
2021,11,21,16,28.8,118,13.5,23.8,6.28,1023.1,287,2.6,57,74.4,404
2021,11,21,17,28.1,113,19.1,23.9,6.33,1023.4,284,2.5,70,78,215
2021,11,21,18,27.1,111,44,23.7,6.4,1024.2,278,2.1,84,81.6,36
2021,11,22,7,24.4,-110,13,22.6,6.29,1026.1,85,1.6,86,89.8,41
2021,11,22,8,25.3,-113,9.2,22.9,6.27,1026.9,85,1.6,72,86.8,216
2021,11,22,9,26.6,-117,0.8,23.3,6.26,1027.6,88,1.6,58,82,457
2021,11,22,10,28,-125,13.7,23.6,6.26,1027.6,94,0.9,46,77,567
2021,11,22,11,28.9,-139,14,23.8,6.31,1027.2,296,0.2,34,74,687
2021,11,22,12,29.1,-162,9.6,23.9,6.41,1026.6,289,1.1,27,73.7,789
2021,11,22,13,29.3,166,6.9,24,6.46,1025.5,287,1.6,26,73.3,818
2021,11,22,14,29.5,141,8.8,24.1,6.47,1024.2,290,2,33,72.9,739
2021,11,22,15,29.3,126,2.1,24.2,6.54,1023.2,293,2.3,44,73.9,662
2021,11,22,16,28.8,118,20.3,24.4,6.66,1022.8,295,2.5,57,77.2,398
2021,11,22,17,27.8,113,81.4,24.5,6.77,1022.9,298,2.4,70,82.2,58
2021,11,23,7,24.7,-111,34.5,23.3,6.43,1025.3,104,1.3,86,91.5,27
2021,11,23,8,25.3,-113,12.9,23.6,6.63,1026.1,110,1.4,72,90,217
2021,11,23,9,25.7,-118,3.6,23.7,6.81,1027,117,1.6,58,89,455
2021,11,23,10,25.7,-125,15.4,23.8,6.89,1027.4,111,1.5,46,88.9,562
2021,11,23,11,26.8,-139,0.1,24,6.84,1027,132,0.7,35,84.8,801
2021,11,23,12,28.2,-162,19.7,24.3,6.84,1026.3,216,1.3,27,79.1,704
2021,11,23,13,28.2,167,12.8,24.3,6.86,1025.4,226,2,26,79.1,768
2021,11,23,14,27.6,141,52.7,24.3,6.83,1024.4,231,2.2,33,82.2,389
2021,11,23,15,27.2,127,92.4,24.3,6.82,1023.7,232,2.1,44,83.8,51
2021,11,23,16,26.9,118,42.7,24.1,6.81,1023.4,222,1.7,57,84.6,271
2021,11,23,17,26.7,114,57.8,23.9,6.82,1023.6,203,1,70,84.9,106
2021,11,23,18,26,111,78.9,23.6,6.84,1024.2,84,0.7,84,86.4,18
2021,11,24,7,23.8,-111,63.9,22.2,5.88,1026.5,57,1.9,86,90.8,27
2021,11,24,8,24.7,-113,20.8,22.5,5.9,1027.2,71,1.6,72,87.7,196
2021,11,24,9,26.1,-118,5.6,22.9,5.96,1027.9,72,1.3,59,82.6,445
2021,11,24,10,27.5,-125,0,23.1,6.02,1028.2,69,0.7,46,76.7,663
2021,11,24,11,28.7,-139,0.6,23.1,6.11,1027.9,356,0.3,35,71.9,801
2021,11,24,12,29.4,-162,14.9,23.1,6.17,1027,312,0.8,27,69.1,751
2021,11,24,13,29.8,167,33.5,23,6.16,1025.9,318,1.5,27,67,591
2021,11,24,14,30.1,142,44.4,23,6.2,1025,320,2,33,65.8,457
2021,11,24,15,30.1,127,19.6,23.2,6.3,1024.2,307,2.1,44,66.7,557
2021,11,24,16,29.2,119,50.9,23.8,6.4,1023.8,297,1.9,57,72.5,244
2021,11,24,17,27.8,114,65.8,24,6.53,1024.1,321,1.2,70,80,97
2021,11,24,18,26.5,111,84.8,23.5,6.57,1025,20,1.2,84,83.8,11
2021,11,25,7,24.4,-111,66.5,22.9,6.67,1026.6,231,0.9,86,91.6,15
2021,11,25,8,24.6,-114,37.8,23,6.63,1027.5,219,0.5,72,90.5,115
2021,11,25,9,24.9,-118,34.1,23.1,6.56,1028.3,26,0.6,59,89.8,257
2021,11,25,10,25.2,-126,36.2,23.4,6.49,1028.6,20,1.8,46,89.4,370
2021,11,25,11,25.7,-139,20,23.6,6.41,1028.1,9,2.1,35,88.2,597
2021,11,25,12,26.5,-162,48,23.8,6.34,1027.2,350,1.8,27,84.8,431
2021,11,25,13,27.3,167,13.1,23.7,6.36,1026.5,331,1.7,27,80.9,728
2021,11,25,14,27.7,142,17.5,23.6,6.42,1025.8,324,1.9,33,78.1,639
2021,11,25,15,27.8,127,41.9,23.5,6.44,1025.2,329,2.1,44,77.2,376
2021,11,25,16,27.2,119,69.9,23.4,6.46,1025,344,2,57,79.7,148
2021,11,25,17,26.1,114,86.9,23.1,6.49,1025.3,8,1.9,70,84,31
2021,11,25,18,25,111,80.7,22.8,6.5,1026,39,1.7,84,87.7,7
2021,11,26,7,24,-111,63.6,22,6.42,1027.3,122,1.4,86,88.5,25
2021,11,26,8,24.2,-114,34.8,22.1,6.39,1028,129,1.4,72,88.2,156
2021,11,26,9,24.6,-118,28.5,22.4,6.37,1028.6,131,1.4,59,87.4,335
2021,11,26,10,25.1,-126,20.9,22.5,6.38,1028.9,120,1.2,46,85.7,520
2021,11,26,11,25.5,-139,44,22.6,6.42,1028.8,102,1.1,35,84,448
2021,11,26,12,25.8,-162,56.7,22.7,6.46,1028.2,94,1,28,82.6,382
2021,11,26,13,26.3,167,41.3,22.7,6.4,1027,82,0.6,27,80.6,521
2021,11,26,14,26.7,142,35.6,22.9,6.34,1025.9,30,0.8,33,79.6,531
2021,11,26,15,26.7,128,69.5,23.1,6.33,1025.1,18,1.3,44,80.3,214
2021,11,26,16,26.5,119,86.7,23.1,6.31,1024.8,17,1.6,57,81.4,67
2021,11,26,17,25.9,114,87.9,22.9,6.3,1025.2,25,2,70,83.2,33
2021,11,26,18,25.3,112,91.9,22.6,6.29,1026,28,2.2,84,85,6
2021,11,27,7,23.4,-111,52.4,21.5,5.93,1026.8,49,1.8,86,89,31
2021,11,27,8,24.3,-114,39.8,22,5.91,1027.3,56,1.6,72,87.1,147
2021,11,27,9,25.5,-118,36.2,22.4,5.93,1027.8,60,1.4,59,83.2,296
2021,11,27,10,26.7,-126,14.2,22.8,5.99,1028.2,51,1.3,46,79.1,572
2021,11,27,11,27.7,-139,0,22.9,6.08,1028.1,27,1,35,75.2,803
2021,11,27,12,28.5,-162,18.1,23,6.16,1027.4,347,0.8,28,72.3,721
2021,11,27,13,28.9,168,31.4,23.3,6.22,1026.3,263,0.9,27,71.7,609
2021,11,27,14,28.8,143,54.5,23.4,6.31,1025.1,241,1.5,34,72.7,373
2021,11,27,15,28.6,128,81,23.6,6.42,1024.2,251,1.7,44,74.4,135
2021,11,27,16,28,120,58.4,23.8,6.54,1024,271,1.7,57,77.7,200
2021,11,27,17,27,115,78.7,23.6,6.64,1024.4,300,1.5,70,81.9,64
2021,11,27,18,26,112,82.7,23.2,6.67,1025.2,329,1.5,84,84.7,11
2021,11,28,7,23.7,-112,52.7,22.3,6.21,1027.3,107,1.2,86,91.9,22
2021,11,28,8,24.7,-114,43.5,22.8,6.24,1027.9,87,1.1,73,89.2,137
2021,11,28,9,26,-119,26.7,23.3,6.22,1028.2,76,1.5,59,85.2,337
2021,11,28,10,27.1,-126,33.3,23.5,6.22,1028.2,77,1,47,81.1,427
2021,11,28,11,27.7,-139,59.2,23.6,6.27,1027.9,187,0.4,35,78,322
2021,11,28,12,28.1,-162,56.9,23.6,6.35,1027.2,220,1.4,28,76.4,375
2021,11,28,13,28.2,168,59.8,23.5,6.45,1026.4,249,1.5,27,75.7,354
2021,11,28,14,28.1,143,74.3,23.5,6.54,1025.6,287,1.6,34,76,208
2021,11,28,15,27.6,128,84.5,23.5,6.62,1024.9,310,1.9,44,78.2,109
2021,11,28,16,26.7,120,86.1,23.4,6.68,1024.5,329,2.1,57,82,68
2021,11,28,17,25.7,115,80.8,23.2,6.72,1024.8,353,2.4,70,86.2,53
2021,11,28,18,24.8,112,83.1,23,6.73,1025.5,12,2.7,84,89.6,8
2021,11,29,7,23.6,-112,76.4,22.4,6.54,1026.4,27,1.5,86,93.2,16
2021,11,29,8,24.1,-114,53.4,22.8,6.61,1027,33,1.4,73,92.5,107
2021,11,29,9,24.6,-119,48.9,23,6.64,1027.4,17,0.9,59,90.7,238
2021,11,29,10,25,-126,17.7,23.1,6.7,1027.4,315,0.8,47,89.1,538
2021,11,29,11,25.5,-140,16.2,23.3,6.71,1027.1,287,1.5,36,87.5,662
2021,11,29,12,25.7,-162,58,23.4,6.69,1026.7,287,2.2,28,86.9,365
2021,11,29,13,25.7,168,71.5,23.5,6.69,1026,298,2.4,28,87.6,251
2021,11,29,14,25.6,143,82.6,23.4,6.66,1025.1,306,2.2,34,87.8,142
2021,11,29,15,25.4,128,95.3,23.3,6.65,1024.5,313,1.8,44,88.2,33
2021,11,29,16,25.1,120,92,23.2,6.59,1024.1,324,1,57,89.1,38
2021,11,29,17,24.9,115,91.7,23.1,6.47,1024.1,76,0.4,70,89.5,23
2021,11,30,7,23.2,-112,53.7,22.1,6.62,1025.5,147,1.5,86,93.5,20
2021,11,30,8,23.9,-114,18.5,22.4,6.58,1026.1,159,1.7,73,91.6,184
2021,11,30,9,25,-119,2.4,23,6.58,1026.7,172,2,59,88.4,432
2021,11,30,10,26.1,-126,13.2,23.5,6.6,1026.9,184,2.2,47,85.5,551
2021,11,30,11,26.9,-140,53.3,23.8,6.68,1026.7,196,2.3,36,83,366
2021,11,30,12,27.4,-162,27.8,24,6.75,1026.1,204,2.6,29,81.7,625
2021,11,30,13,27.5,168,10.9,24.1,6.69,1025,214,3.1,28,81.5,780
2021,11,30,14,27.6,144,6.1,24.1,6.6,1024,220,3.6,34,81.4,759
2021,11,30,15,27.4,129,1,24.1,6.55,1023.4,221,3.6,44,81.9,674
2021,11,30,16,27.2,120,1.5,24,6.5,1023.2,220,3.4,57,82.5,490
2021,11,30,17,26.7,115,1.1,23.9,6.46,1023.7,213,2.8,70,84.6,275
2021,11,30,18,26,112,57.4,23.6,6.4,1024.4,200,2.2,84,86.9,35
2021,12,1,7,24.2,-112,50.9,22.4,6.17,1026.4,94,1.5,87,89.9,32
2021,12,1,8,25.3,-115,7,23.1,6.17,1026.9,89,1.5,73,87.9,211
2021,12,1,9,26.5,-119,35,23.6,6.14,1027.3,89,1.2,60,83.9,292
2021,12,1,10,27.7,-127,21.5,23.8,6.13,1027.3,99,0.6,47,79.3,509
2021,12,1,11,28.8,-140,34.5,23.8,6.15,1026.8,205,0.5,36,74.3,518
2021,12,1,12,29.4,-162,27,23.7,6.18,1025.9,223,1.4,29,71.1,632
2021,12,1,13,29.7,169,33.4,23.6,6.21,1025,230,2.1,28,69.9,582
2021,12,1,14,29.6,144,37.4,23.6,6.26,1024.2,237,2.5,34,70.3,509
2021,12,1,15,29.3,129,37.8,23.7,6.33,1023.6,245,2.3,44,71.8,427
2021,12,1,16,28.9,120,91.8,23.7,6.35,1023.4,257,1.7,57,73.7,44
2021,12,1,17,28.2,115,82.2,23.9,6.38,1023.6,286,1.1,70,77.5,47
2021,12,1,18,27.1,113,82,23.6,6.44,1024.4,333,0.9,83,81,6
2021,12,2,7,23.9,-112,82.3,22.6,6.43,1027.3,68,2.4,87,92.6,11
2021,12,2,8,24.1,-115,70.6,22.8,6.37,1028.5,60,2.4,73,92.4,65
2021,12,2,9,24.8,-119,85.3,23.1,6.37,1029.4,55,2.2,60,90.2,66
2021,12,2,10,25.7,-127,93.3,23.3,6.35,1029.6,55,2.1,47,86.7,43
2021,12,2,11,26.1,-140,87.9,23.4,6.3,1029.3,50,2.2,36,85,97
2021,12,2,12,26.1,-162,67.9,23.3,6.23,1028.6,45,2.4,29,84.6,281
2021,12,2,13,26,169,40.3,23.3,6.2,1027.9,46,2.4,28,85.1,525
2021,12,2,14,26,144,56.5,23.2,6.18,1027.2,44,2,34,84.3,353
2021,12,2,15,26.5,129,59,23.1,6.16,1026.4,35,1.2,44,81.5,279
2021,12,2,16,26.6,121,53.7,23.2,6.19,1026.1,29,1,57,82,223
2021,12,2,17,26.4,116,52.8,23.5,6.21,1026.5,26,1.4,70,83.9,134
2021,12,2,18,26,113,89.8,23.2,6.19,1027.2,23,1.6,83,84.3,9
2021,12,3,7,23,-112,79.4,21.9,6.29,1030,112,1.9,87,93.3,11
2021,12,3,8,23.3,-115,65.1,21.8,6.14,1030.8,91,1.8,73,91.1,75
2021,12,3,9,23.8,-119,71.5,21.9,6.06,1031.5,70,2.2,60,89.5,123
2021,12,3,10,24.1,-127,68.6,22.1,6,1031.5,59,2.6,47,88.5,203
2021,12,3,11,24,-140,68.9,22.1,5.96,1031,62,2.8,36,89,246
2021,12,3,12,23.9,-162,52.3,22.1,5.92,1030.4,65,2.5,29,89.7,419
2021,12,3,13,24.5,169,64.8,22.4,5.88,1029.2,52,2.7,28,88.1,312
2021,12,3,14,25.2,145,81.5,22.8,5.87,1028,37,3.1,34,86.9,153
2021,12,3,15,25.6,130,84.8,23.1,5.87,1027.2,29,3,44,86.2,106
2021,12,3,16,26,121,91.5,23.3,5.9,1026.8,32,3.2,57,85.1,43
2021,12,3,17,25.9,116,93.5,23.2,5.92,1026.9,35,3.1,70,85.4,20
2021,12,4,7,23.4,-113,48.8,21.4,6.12,1030.4,53,1.2,87,88.3,20
2021,12,4,8,24.3,-115,17.8,21.9,6.05,1031,36,2.1,73,86.6,184
2021,12,4,9,25,-119,16.5,22.2,5.91,1031.4,34,2.6,60,84.7,377
2021,12,4,10,25.4,-127,0.1,22.5,5.76,1031.1,32,2.7,47,83.9,644
2021,12,4,11,26,-140,8.3,22.8,5.67,1030.4,34,2.9,37,82.8,728
2021,12,4,12,27,-162,0,23.1,5.64,1029.5,37,2.6,29,79.1,874
2021,12,4,13,27.4,169,0,23,5.64,1028.8,29,2.3,28,77.1,882
2021,12,4,14,27.4,145,0,22.9,5.61,1028,27,2.4,34,76.4,811
2021,12,4,15,27.9,130,0,22.8,5.58,1027.1,38,2.7,44,73.8,678
2021,12,4,16,28.3,121,3.4,22.8,5.62,1026.5,43,2.7,57,72.3,476
2021,12,4,17,28.2,116,25.6,23.2,5.69,1026.4,47,2.2,70,74.5,213
2021,12,4,18,27.2,113,63.4,23.1,5.76,1026.8,56,1.7,83,78.6,37
2021,12,5,7,23,-113,19.9,21.5,5.55,1028.7,25,3.1,87,91.3,31
2021,12,5,8,24,-115,0,22,5.53,1029.8,30,3.3,73,88.7,218
2021,12,5,9,25.5,-120,0,22.5,5.5,1030.5,31,3.5,60,83.4,442
2021,12,5,10,27.1,-127,0,22.7,5.5,1030.5,30,3.9,48,77,639
2021,12,5,11,28.4,-140,0,22.6,5.54,1029.8,25,4.3,37,70.8,776
2021,12,5,12,29.4,-162,1.1,22.4,5.61,1028.9,18,4.4,29,66.1,848
2021,12,5,13,30.1,170,0.5,22.3,5.61,1027.7,9,4.3,28,63.3,865
2021,12,5,14,30.5,145,0,22.4,5.57,1026.4,358,4.4,34,62.2,808
2021,12,5,15,30.3,130,1.7,23,5.57,1025.5,351,4.5,44,64.8,668
2021,12,5,16,29.5,121,6.4,23.5,5.56,1025.3,354,4.3,57,70.2,462
2021,12,5,17,28.5,116,33.2,23.6,5.51,1025.5,1,4,70,75,179
2021,12,5,18,27.2,113,27.1,23.1,5.45,1026.1,6,3.5,83,78.7,58
2021,12,6,7,22.4,-113,62.5,20.5,4.83,1028.2,26,3,87,89.1,20
2021,12,6,8,23.2,-115,31,20.9,4.8,1028.9,24,2.7,74,87,151
2021,12,6,9,24.2,-120,31.2,21.2,4.8,1029.7,28,2.4,60,83.3,304
2021,12,6,10,25.2,-127,20.2,21.5,4.81,1030.1,30,2.4,48,80.3,515
2021,12,6,11,26.2,-140,20.8,21.8,4.81,1029.8,26,2.4,37,76.4,628
2021,12,6,12,27.4,-162,30.6,21.9,4.81,1029.1,18,2.3,30,72.1,608
2021,12,6,13,28.2,170,15.9,21.9,4.78,1028.2,6,2.2,28,68.9,746
2021,12,6,14,28.7,145,33.6,21.8,4.75,1027.1,355,2.5,34,66.5,551
2021,12,6,15,28.9,130,42.8,21.7,4.72,1026,349,2.7,44,65.1,404
2021,12,6,16,28.9,121,31,21.9,4.7,1025.3,343,2.6,56,65.8,344
2021,12,6,17,28.1,116,24.5,22,4.7,1025.3,335,2,70,69.4,220
2021,12,6,18,26.8,113,67.2,21.5,4.67,1025.8,329,1.3,83,72.8,29
2021,12,7,7,22.7,-113,31.7,19.8,4.54,1028.6,56,1.7,87,83.5,26
2021,12,7,8,23.9,-115,7.9,20.4,4.49,1029.1,56,1.8,74,80.8,215
2021,12,7,9,25.5,-120,0,20.8,4.51,1029.9,61,1.6,60,75.3,453
2021,12,7,10,27,-127,0,21.1,4.52,1030.2,58,1.2,48,70,651
2021,12,7,11,28.2,-140,0,21.2,4.58,1030,31,1.1,37,65.9,798
2021,12,7,12,29,-162,0,21.2,4.69,1029.4,357,1.2,30,62.9,880
2021,12,7,13,29.6,170,0,21.1,4.67,1028.4,335,1.5,29,60.5,891
2021,12,7,14,30,146,0,21,4.6,1027.3,327,1.7,34,58.4,829
2021,12,7,15,30.3,130,0,20.9,4.58,1026.2,313,1.9,44,57.3,700
2021,12,7,16,30.2,122,1.4,21.4,4.58,1025.5,295,2.1,56,59.6,509
2021,12,7,17,29.2,116,1.5,22.4,4.6,1025.5,271,2.3,70,66.8,288
2021,12,7,18,27.5,114,30.1,22.4,4.63,1026.1,251,2.4,83,73.8,67
2021,12,8,7,23.2,-113,10.2,20.6,4.86,1028.6,53,2,87,85.7,35
2021,12,8,8,24.2,-115,1.4,21.2,4.87,1029.4,50,2.1,74,83.2,226
2021,12,8,9,25.8,-120,0,21.7,4.86,1030.1,52,2,60,78,454
2021,12,8,10,27.3,-127,0,22,4.87,1030.3,53,1.6,48,72.7,651
2021,12,8,11,28.6,-140,0,22.1,4.9,1029.9,41,1.1,37,68,796
2021,12,8,12,29.4,-162,0,22.1,4.97,1029.3,4,0.8,30,64.9,878
2021,12,8,13,29.9,170,1.2,22.1,5.12,1028.5,310,1.2,29,63,879
2021,12,8,14,30.1,146,10.4,22.1,5.23,1027.4,281,2,34,62.3,746
2021,12,8,15,29.9,131,30.5,22.3,5.29,1026.4,262,2.5,44,63.5,485
2021,12,8,16,29.4,122,26.6,22.7,5.42,1025.8,249,2.7,56,67.3,378
2021,12,8,17,28.5,117,23.4,23.2,5.57,1025.9,246,2.2,69,73,226
2021,12,8,18,27.3,114,45,22.8,5.64,1026.4,243,1.6,83,76.6,37
2021,12,9,7,23.1,-113,15.7,21.2,5.28,1028.6,40,2.5,87,89,29
2021,12,9,8,24.2,-116,1.2,21.6,5.23,1029.3,38,2.5,74,85.8,219
2021,12,9,9,25.7,-120,0,22,5.22,1030,40,2.4,61,79.8,446
2021,12,9,10,27.3,-127,0,22.2,5.22,1030.4,39,2.3,48,73.6,643
2021,12,9,11,28.6,-140,0,22.1,5.22,1030.2,33,2.3,37,68,788
2021,12,9,12,29.7,-161,0,22,5.22,1029.5,22,2.1,30,63.5,871
2021,12,9,13,30.4,171,0,21.9,5.32,1028.7,2,1.8,29,60.6,882
2021,12,9,14,30.7,146,0,21.9,5.42,1027.5,333,1.8,34,59.2,817
2021,12,9,15,30.8,131,0,22,5.5,1026.4,300,2.1,44,59.4,688
2021,12,9,16,30.2,122,0.6,22.6,5.66,1025.8,272,2.3,56,63.8,501
2021,12,9,17,28.8,117,16.9,23.2,5.85,1025.9,251,2,69,72,241
2021,12,9,18,27.2,114,37.9,22.9,5.94,1026.4,219,1.4,83,77.1,56
2021,12,10,7,23,-113,12.5,20.9,5.12,1028.6,39,2.4,88,88,30
2021,12,10,8,24.1,-116,1.1,21.4,5.18,1029.3,44,2.4,74,85.2,219
2021,12,10,9,25.7,-120,0,21.9,5.26,1029.9,48,2.3,61,79.4,446
2021,12,10,10,27.4,-127,0,22.2,5.36,1030,43,2.2,48,73.4,643
2021,12,10,11,28.8,-140,0,22.2,5.48,1029.8,36,2.3,37,67.9,790
2021,12,10,12,29.8,-161,4.5,22.2,5.57,1029.2,25,2.1,30,63.6,833
2021,12,10,13,30.5,171,13.6,22.2,5.6,1028.2,1,1.5,29,61.3,765
2021,12,10,14,30.6,146,38.3,22.2,5.61,1027.1,336,1.1,34,61,510
2021,12,10,15,30.6,131,49.1,22.5,5.64,1026,305,0.7,44,62.3,359
2021,12,10,16,29.9,122,66.2,23.2,5.69,1025.3,240,1.3,56,67,178
2021,12,10,17,28.7,117,92.2,23.7,5.78,1025.4,228,2,69,74.3,23
2021,12,10,18,27.3,114,83.5,23.2,5.87,1026.3,222,1.9,83,78.5,16
2021,12,11,7,23.2,-113,56,20.6,5.29,1028.8,73,1.5,88,85.5,19
2021,12,11,8,24.1,-116,20.4,21.1,5.25,1029.4,66,1.5,74,83.1,179
